model_type,n_layers,units,dropout,recurrent_dropout,activation,kernel_regularizer,bidirectional,optimizer,lr,batch_size,epochs,window_size,patience,fold,rmse,mae
rnn,1,128,0.5,0.0,relu,0.001,False,sgd,0.0001,16,50,8,20,2,1.1652718221163398,1.0169552564620972
rnn,1,128,0.5,0.0,relu,0.001,False,sgd,0.0001,16,50,8,20,3,1.7587939425945622,1.4146612882614136
rnn,1,128,0.5,0.0,relu,0.001,False,sgd,0.0001,16,50,8,20,4,2.3607717257656056,2.3403115272521973
rnn,1,128,0.5,0.0,relu,0.001,False,sgd,0.0001,16,50,8,20,5,8.939501558272227,4.682419300079346
lstm,1,64,0.3,0.2,relu,0.0001,True,adam,0.001,64,50,12,10,1,1.197052530613157,1.079116940498352
lstm,1,64,0.3,0.2,relu,0.0001,True,adam,0.001,64,50,12,10,2,5.149903616882902,5.096094131469727
lstm,1,64,0.3,0.2,relu,0.0001,True,adam,0.001,64,50,12,10,3,3.2242744221004562,3.0899016857147217
lstm,1,64,0.3,0.2,relu,0.0001,True,adam,0.001,64,50,12,10,4,3.3656719009687652,3.352391004562378
lstm,1,64,0.3,0.2,relu,0.0001,True,adam,0.001,64,50,12,10,5,8.972650723088197,4.760365962982178
rnn,1,32,0.5,0.0,relu,0.0,True,rmsprop,0.001,16,200,12,10,1,1.890617748908648,1.652613639831543
rnn,1,32,0.5,0.0,relu,0.0,True,rmsprop,0.001,16,200,12,10,2,1.0851233195175518,0.9054058194160461
rnn,1,32,0.5,0.0,relu,0.0,True,rmsprop,0.001,16,200,12,10,3,2.04112811348957,1.8017832040786743
rnn,1,32,0.5,0.0,relu,0.0,True,rmsprop,0.001,16,200,12,10,4,0.9139662471857881,0.8617354035377502
rnn,1,32,0.5,0.0,relu,0.0,True,rmsprop,0.001,16,200,12,10,5,8.64664562653173,4.641357898712158
lstm,3,64,0.5,0.1,relu,0.001,True,sgd,0.0005,16,200,4,5,1,0.9008828429262734,0.7672556638717651
lstm,3,64,0.5,0.1,relu,0.001,True,sgd,0.0005,16,200,4,5,2,1.7205608885017323,1.4129208326339722
lstm,3,64,0.5,0.1,relu,0.001,True,sgd,0.0005,16,200,4,5,3,2.455162514242997,2.1300721168518066
lstm,3,64,0.5,0.1,relu,0.001,True,sgd,0.0005,16,200,4,5,4,1.943948780947059,1.851483702659607
lstm,3,64,0.5,0.1,relu,0.001,True,sgd,0.0005,16,200,4,5,5,8.481448854435788,5.30349063873291
lstm,2,64,0.1,0.0,tanh,0.001,False,sgd,0.001,32,200,8,10,1,0.9329125061612525,0.8632593750953674
lstm,2,64,0.1,0.0,tanh,0.001,False,sgd,0.001,32,200,8,10,2,3.537287184713199,3.4836010932922363
lstm,2,64,0.1,0.0,tanh,0.001,False,sgd,0.001,32,200,8,10,3,0.8570774229368553,0.7387053370475769
lstm,2,64,0.1,0.0,tanh,0.001,False,sgd,0.001,32,200,8,10,4,2.533157007037315,2.4926021099090576
lstm,2,64,0.1,0.0,tanh,0.001,False,sgd,0.001,32,200,8,10,5,8.633878257177688,4.314260482788086
gru,2,16,0.0,0.2,relu,0.001,False,rmsprop,0.0005,32,200,8,20,1,0.7813518457785521,0.680447518825531
gru,2,16,0.0,0.2,relu,0.001,False,rmsprop,0.0005,32,200,8,20,2,6.079270281920729,5.030036449432373
gru,2,16,0.0,0.2,relu,0.001,False,rmsprop,0.0005,32,200,8,20,3,1.9777939771079291,1.579535722732544
gru,2,16,0.0,0.2,relu,0.001,False,rmsprop,0.0005,32,200,8,20,4,2.037457766416978,2.0070130825042725
gru,2,16,0.0,0.2,relu,0.001,False,rmsprop,0.0005,32,200,8,20,5,8.555613177657293,4.496129989624023
lstm,2,128,0.0,0.2,relu,0.0,True,sgd,0.0001,32,50,8,10,1,12.353663073477753,12.349191665649414
lstm,2,128,0.0,0.2,relu,0.0,True,sgd,0.0001,32,50,8,10,2,20.10114803546678,20.074443817138672
lstm,2,128,0.0,0.2,relu,0.0,True,sgd,0.0001,32,50,8,10,3,8.043759826322184,7.948933124542236
lstm,2,128,0.0,0.2,relu,0.0,True,sgd,0.0001,32,50,8,10,4,9.398297062281998,9.387971878051758
lstm,2,128,0.0,0.2,relu,0.0,True,sgd,0.0001,32,50,8,10,5,8.465822058574194,4.540028095245361
lstm,2,16,0.1,0.2,relu,0.0001,False,rmsprop,0.0005,64,200,8,10,1,0.6096204116801928,0.5426398515701294
lstm,2,16,0.1,0.2,relu,0.0001,False,rmsprop,0.0005,64,200,8,10,2,3.9298306812570956,3.5152323246002197
lstm,2,16,0.1,0.2,relu,0.0001,False,rmsprop,0.0005,64,200,8,10,3,1.528929840514062,1.417208194732666
lstm,2,16,0.1,0.2,relu,0.0001,False,rmsprop,0.0005,64,200,8,10,4,1.9264754152687145,1.899215817451477
lstm,2,16,0.1,0.2,relu,0.0001,False,rmsprop,0.0005,64,200,8,10,5,8.757256686756097,4.734993934631348
gru,2,64,0.5,0.0,relu,0.001,True,rmsprop,0.001,64,100,4,10,1,1.8597280343480636,1.7656816244125366
gru,2,64,0.5,0.0,relu,0.001,True,rmsprop,0.001,64,100,4,10,2,4.009076311458008,3.8448214530944824
gru,2,64,0.5,0.0,relu,0.001,True,rmsprop,0.001,64,100,4,10,3,4.185984095149984,4.033904552459717
gru,2,64,0.5,0.0,relu,0.001,True,rmsprop,0.001,64,100,4,10,4,3.1232481051297043,3.097621440887451
gru,2,64,0.5,0.0,relu,0.001,True,rmsprop,0.001,64,100,4,10,5,8.132081217872951,4.532631874084473
gru,1,64,0.1,0.0,relu,0.001,True,adam,0.0001,32,200,8,20,1,1.2709212924138635,1.1699622869491577
gru,1,64,0.1,0.0,relu,0.001,True,adam,0.0001,32,200,8,20,2,1.8408414885013766,1.6535929441452026
gru,1,64,0.1,0.0,relu,0.001,True,adam,0.0001,32,200,8,20,3,1.1445475502285574,0.8935008645057678
gru,1,64,0.1,0.0,relu,0.001,True,adam,0.0001,32,200,8,20,4,1.5067851465334137,1.474011778831482
gru,1,64,0.1,0.0,relu,0.001,True,adam,0.0001,32,200,8,20,5,8.931162047436947,4.950949668884277
lstm,1,16,0.5,0.0,tanh,0.0001,False,adam,0.0005,64,50,8,5,1,5.032331836087133,5.017226219177246
lstm,1,16,0.5,0.0,tanh,0.0001,False,adam,0.0005,64,50,8,5,2,15.913530823071163,15.887836456298828
lstm,1,16,0.5,0.0,tanh,0.0001,False,adam,0.0005,64,50,8,5,3,5.2378430165424374,5.073249816894531
lstm,1,16,0.5,0.0,tanh,0.0001,False,adam,0.0005,64,50,8,5,4,6.430641743151282,6.4215474128723145
lstm,1,16,0.5,0.0,tanh,0.0001,False,adam,0.0005,64,50,8,5,5,9.996843221219809,7.71834659576416
lstm,1,128,0.3,0.0,tanh,0.001,True,adam,0.0005,64,50,12,10,1,2.441673813463326,2.305499315261841
lstm,1,128,0.3,0.0,tanh,0.001,True,adam,0.0005,64,50,12,10,2,3.4621899407442993,3.4031665325164795
lstm,1,128,0.3,0.0,tanh,0.001,True,adam,0.0005,64,50,12,10,3,2.7844737368287147,2.6412341594696045
lstm,1,128,0.3,0.0,tanh,0.001,True,adam,0.0005,64,50,12,10,4,2.4466415547252423,2.423912525177002
lstm,1,128,0.3,0.0,tanh,0.001,True,adam,0.0005,64,50,12,10,5,9.823265827293481,7.440771579742432
lstm,3,16,0.0,0.0,tanh,0.0001,False,sgd,0.0001,32,200,8,20,1,8.905331212887619,8.900135040283203
lstm,3,16,0.0,0.0,tanh,0.0001,False,sgd,0.0001,32,200,8,20,2,11.25876225337525,11.241897583007812
lstm,3,16,0.0,0.0,tanh,0.0001,False,sgd,0.0001,32,200,8,20,3,3.821257491923317,3.6841909885406494
lstm,3,16,0.0,0.0,tanh,0.0001,False,sgd,0.0001,32,200,8,20,4,18.777354720326525,18.771591186523438
lstm,3,16,0.0,0.0,tanh,0.0001,False,sgd,0.0001,32,200,8,20,5,8.523207901782738,4.805548667907715
rnn,3,64,0.1,0.2,relu,0.001,False,sgd,0.0001,16,50,12,20,1,5.1648275527157725,5.10722017288208
rnn,3,64,0.1,0.2,relu,0.001,False,sgd,0.0001,16,50,12,20,2,1.9446351124362686,1.8308563232421875
rnn,3,64,0.1,0.2,relu,0.001,False,sgd,0.0001,16,50,12,20,3,0.7873126730564767,0.7292868494987488
rnn,3,64,0.1,0.2,relu,0.001,False,sgd,0.0001,16,50,12,20,4,1.059729666966366,1.003554344177246
rnn,3,64,0.1,0.2,relu,0.001,False,sgd,0.0001,16,50,12,20,5,9.344581184288872,5.000263690948486
gru,1,16,0.0,0.0,relu,0.0001,False,rmsprop,0.001,16,50,12,10,1,2.3065221693096927,2.161980390548706
gru,1,16,0.0,0.0,relu,0.0001,False,rmsprop,0.001,16,50,12,10,2,10.87866394759338,10.414338111877441
gru,1,16,0.0,0.0,relu,0.0001,False,rmsprop,0.001,16,50,12,10,3,2.520466381088675,2.107597589492798
gru,1,16,0.0,0.0,relu,0.0001,False,rmsprop,0.001,16,50,12,10,4,1.3317355725520366,1.3011406660079956
gru,1,16,0.0,0.0,relu,0.0001,False,rmsprop,0.001,16,50,12,10,5,9.332566320601101,4.895411014556885
lstm,2,16,0.3,0.0,tanh,0.0,True,sgd,0.0001,64,200,4,20,1,10.128259958170181,10.12269401550293
lstm,2,16,0.3,0.0,tanh,0.0,True,sgd,0.0001,64,200,4,20,2,4.699397539525367,4.60744047164917
lstm,2,16,0.3,0.0,tanh,0.0,True,sgd,0.0001,64,200,4,20,3,20.348171802477122,20.326791763305664
lstm,2,16,0.3,0.0,tanh,0.0,True,sgd,0.0001,64,200,4,20,4,19.580332857601096,19.578136444091797
lstm,2,16,0.3,0.0,tanh,0.0,True,sgd,0.0001,64,200,4,20,5,26.133269101018534,24.725893020629883
lstm,1,128,0.2,0.1,relu,0.0001,True,rmsprop,0.001,32,200,8,5,1,5.319586840196391,5.299466133117676
lstm,1,128,0.2,0.1,relu,0.0001,True,rmsprop,0.001,32,200,8,5,2,7.247469230131248,7.184985160827637
lstm,1,128,0.2,0.1,relu,0.0001,True,rmsprop,0.001,32,200,8,5,3,5.974742816832782,5.653998851776123
lstm,1,128,0.2,0.1,relu,0.0001,True,rmsprop,0.001,32,200,8,5,4,3.480442719196287,3.463660717010498
lstm,1,128,0.2,0.1,relu,0.0001,True,rmsprop,0.001,32,200,8,5,5,8.536744971561037,4.301098823547363
lstm,3,64,0.3,0.2,relu,0.0001,True,sgd,0.001,32,200,4,5,1,3.0486299595772737,3.010236978530884
lstm,3,64,0.3,0.2,relu,0.0001,True,sgd,0.001,32,200,4,5,2,3.444852560401219,3.2400057315826416
lstm,3,64,0.3,0.2,relu,0.0001,True,sgd,0.001,32,200,4,5,3,3.9106071890482856,3.775459051132202
lstm,3,64,0.3,0.2,relu,0.0001,True,sgd,0.001,32,200,4,5,4,2.5940374192161726,2.5506882667541504
lstm,3,64,0.3,0.2,relu,0.0001,True,sgd,0.001,32,200,4,5,5,8.345634790484924,4.474620342254639
lstm,1,16,0.3,0.1,relu,0.0,True,rmsprop,0.0005,64,50,4,20,1,28.877996115865948,28.875688552856445
lstm,1,16,0.3,0.1,relu,0.0,True,rmsprop,0.0005,64,50,4,20,2,16.386230345075557,16.308055877685547
lstm,1,16,0.3,0.1,relu,0.0,True,rmsprop,0.0005,64,50,4,20,3,18.46435659858229,18.374126434326172
lstm,1,16,0.3,0.1,relu,0.0,True,rmsprop,0.0005,64,50,4,20,4,23.972133989443087,23.969079971313477
lstm,1,16,0.3,0.1,relu,0.0,True,rmsprop,0.0005,64,50,4,20,5,8.99767570152343,6.355616092681885
rnn,2,32,0.3,0.0,tanh,0.0,False,rmsprop,0.0001,16,200,4,10,1,1.19043900045706,1.1419938802719116
rnn,2,32,0.3,0.0,tanh,0.0,False,rmsprop,0.0001,16,200,4,10,2,2.9837431713165143,2.589803457260132
rnn,2,32,0.3,0.0,tanh,0.0,False,rmsprop,0.0001,16,200,4,10,3,2.9657289894772716,2.082568645477295
rnn,2,32,0.3,0.0,tanh,0.0,False,rmsprop,0.0001,16,200,4,10,4,2.3678723845826637,2.3488333225250244
rnn,2,32,0.3,0.0,tanh,0.0,False,rmsprop,0.0001,16,200,4,10,5,8.070190546936745,4.483877658843994
rnn,2,32,0.3,0.2,tanh,0.0001,False,adam,0.001,32,50,8,5,1,2.7867540909622566,2.7315127849578857
rnn,2,32,0.3,0.2,tanh,0.0001,False,adam,0.001,32,50,8,5,2,3.371679155744904,2.864701509475708
rnn,2,32,0.3,0.2,tanh,0.0001,False,adam,0.001,32,50,8,5,3,4.615284380680218,3.951049566268921
rnn,2,32,0.3,0.2,tanh,0.0001,False,adam,0.001,32,50,8,5,4,0.7311497741874174,0.6397766470909119
rnn,2,32,0.3,0.2,tanh,0.0001,False,adam,0.001,32,50,8,5,5,8.928348150458783,4.880997657775879
rnn,3,16,0.2,0.1,relu,0.0001,False,rmsprop,0.001,16,200,8,20,1,1.4791002213862268,1.450952410697937
rnn,3,16,0.2,0.1,relu,0.0001,False,rmsprop,0.001,16,200,8,20,2,2.970633300923749,2.611503839492798
rnn,3,16,0.2,0.1,relu,0.0001,False,rmsprop,0.001,16,200,8,20,3,0.8122323035358012,0.6842362880706787
rnn,3,16,0.2,0.1,relu,0.0001,False,rmsprop,0.001,16,200,8,20,4,0.5559870580635226,0.4754505157470703
rnn,3,16,0.2,0.1,relu,0.0001,False,rmsprop,0.001,16,200,8,20,5,8.62605743560314,4.2904510498046875
lstm,3,64,0.0,0.1,relu,0.0001,False,rmsprop,0.0005,16,200,8,5,1,2.5787916766454098,2.5468263626098633
lstm,3,64,0.0,0.1,relu,0.0001,False,rmsprop,0.0005,16,200,8,5,2,8.270538657934125,7.833440780639648
lstm,3,64,0.0,0.1,relu,0.0001,False,rmsprop,0.0005,16,200,8,5,3,1.3696921811642855,1.2732806205749512
lstm,3,64,0.0,0.1,relu,0.0001,False,rmsprop,0.0005,16,200,8,5,4,1.5487326054985575,1.5175628662109375
lstm,3,64,0.0,0.1,relu,0.0001,False,rmsprop,0.0005,16,200,8,5,5,8.542543195705145,4.479094505310059
lstm,3,64,0.1,0.2,relu,0.001,True,adam,0.001,64,100,8,5,1,5.1429942506346,5.090786457061768
lstm,3,64,0.1,0.2,relu,0.001,True,adam,0.001,64,100,8,5,2,3.296213815929529,2.8453657627105713
lstm,3,64,0.1,0.2,relu,0.001,True,adam,0.001,64,100,8,5,3,4.628412379706049,4.351347923278809
lstm,3,64,0.1,0.2,relu,0.001,True,adam,0.001,64,100,8,5,4,2.981979767032911,2.9483227729797363
lstm,3,64,0.1,0.2,relu,0.001,True,adam,0.001,64,100,8,5,5,9.14187065831172,6.5018157958984375
rnn,1,64,0.2,0.0,tanh,0.0001,True,rmsprop,0.001,64,50,12,5,1,4.455173382708592,4.314352989196777
rnn,1,64,0.2,0.0,tanh,0.0001,True,rmsprop,0.001,64,50,12,5,2,7.420062741325378,7.333278656005859
rnn,1,64,0.2,0.0,tanh,0.0001,True,rmsprop,0.001,64,50,12,5,3,5.0781069711218425,4.918615818023682
rnn,1,64,0.2,0.0,tanh,0.0001,True,rmsprop,0.001,64,50,12,5,4,2.0140011182476982,1.9926844835281372
rnn,1,64,0.2,0.0,tanh,0.0001,True,rmsprop,0.001,64,50,12,5,5,9.920262002868997,7.165462017059326
lstm,2,16,0.2,0.2,tanh,0.001,True,adam,0.0001,64,100,4,20,1,11.280122230354522,11.275544166564941
lstm,2,16,0.2,0.2,tanh,0.001,True,adam,0.0001,64,100,4,20,2,21.54709665517789,21.520414352416992
lstm,2,16,0.2,0.2,tanh,0.001,True,adam,0.0001,64,100,4,20,3,15.470035260683696,15.425467491149902
lstm,2,16,0.2,0.2,tanh,0.001,True,adam,0.0001,64,100,4,20,4,28.42136389727365,28.41958999633789
lstm,2,16,0.2,0.2,tanh,0.001,True,adam,0.0001,64,100,4,20,5,24.058310562649787,22.560758590698242
lstm,1,16,0.5,0.2,relu,0.001,True,sgd,0.001,32,100,4,20,1,1.533312751106668,1.4969557523727417
lstm,1,16,0.5,0.2,relu,0.001,True,sgd,0.001,32,100,4,20,2,1.6863541421480448,1.4542272090911865
lstm,1,16,0.5,0.2,relu,0.001,True,sgd,0.001,32,100,4,20,3,1.3416277072217748,1.1925948858261108
lstm,1,16,0.5,0.2,relu,0.001,True,sgd,0.001,32,100,4,20,4,3.651634106568509,3.6068062782287598
lstm,1,16,0.5,0.2,relu,0.001,True,sgd,0.001,32,100,4,20,5,8.447073471441668,4.815243244171143
lstm,1,32,0.5,0.2,tanh,0.0001,True,sgd,0.001,32,200,12,5,1,1.425587429302463,1.3132129907608032
lstm,1,32,0.5,0.2,tanh,0.0001,True,sgd,0.001,32,200,12,5,2,3.997468266364147,3.805767297744751
lstm,1,32,0.5,0.2,tanh,0.0001,True,sgd,0.001,32,200,12,5,3,1.3941020999800418,1.1171811819076538
lstm,1,32,0.5,0.2,tanh,0.0001,True,sgd,0.001,32,200,12,5,4,2.695488611632079,2.6628544330596924
lstm,1,32,0.5,0.2,tanh,0.0001,True,sgd,0.001,32,200,12,5,5,8.771350642976872,4.840755939483643
gru,1,16,0.0,0.2,relu,0.0001,False,adam,0.0005,32,50,8,5,1,13.678310985141769,13.674718856811523
gru,1,16,0.0,0.2,relu,0.0001,False,adam,0.0005,32,50,8,5,2,11.061831696577128,11.037856101989746
gru,1,16,0.0,0.2,relu,0.0001,False,adam,0.0005,32,50,8,5,3,5.259059537061305,5.161304950714111
gru,1,16,0.0,0.2,relu,0.0001,False,adam,0.0005,32,50,8,5,4,10.656292599232119,10.652644157409668
gru,1,16,0.0,0.2,relu,0.0001,False,adam,0.0005,32,50,8,5,5,8.333338267007003,4.8397321701049805
gru,3,32,0.3,0.1,relu,0.001,True,sgd,0.0005,64,50,12,20,1,1.0366531776785406,0.7920867800712585
gru,3,32,0.3,0.1,relu,0.001,True,sgd,0.0005,64,50,12,20,2,0.8019547586475498,0.6825940012931824
gru,3,32,0.3,0.1,relu,0.001,True,sgd,0.0005,64,50,12,20,3,13.015444457781445,12.927708625793457
gru,3,32,0.3,0.1,relu,0.001,True,sgd,0.0005,64,50,12,20,4,4.260563904597166,4.246371269226074
gru,3,32,0.3,0.1,relu,0.001,True,sgd,0.0005,64,50,12,20,5,15.069061496320295,13.481568336486816
gru,3,128,0.0,0.0,tanh,0.0001,True,sgd,0.001,16,50,8,20,1,0.5563213838357146,0.46521422266960144
gru,3,128,0.0,0.0,tanh,0.0001,True,sgd,0.001,16,50,8,20,2,3.0679290294868724,2.8609044551849365
gru,3,128,0.0,0.0,tanh,0.0001,True,sgd,0.001,16,50,8,20,3,2.1940073498139423,1.8167665004730225
gru,3,128,0.0,0.0,tanh,0.0001,True,sgd,0.001,16,50,8,20,4,0.7586014170706096,0.6974841356277466
gru,3,128,0.0,0.0,tanh,0.0001,True,sgd,0.001,16,50,8,20,5,8.568721098402435,4.293057918548584
rnn,2,64,0.0,0.2,relu,0.0001,False,rmsprop,0.0001,16,200,8,5,1,0.6257111318406748,0.5367827415466309
rnn,2,64,0.0,0.2,relu,0.0001,False,rmsprop,0.0001,16,200,8,5,2,1.8191114400791948,1.6110183000564575
rnn,2,64,0.0,0.2,relu,0.0001,False,rmsprop,0.0001,16,200,8,5,3,3.5314522744369596,2.841840982437134
rnn,2,64,0.0,0.2,relu,0.0001,False,rmsprop,0.0001,16,200,8,5,4,1.3449567654549321,1.3027667999267578
rnn,2,64,0.0,0.2,relu,0.0001,False,rmsprop,0.0001,16,200,8,5,5,9.028561941145314,4.97704553604126
lstm,1,128,0.2,0.1,relu,0.0,False,rmsprop,0.001,16,50,12,10,1,3.4027701985454275,3.2945468425750732
lstm,1,128,0.2,0.1,relu,0.0,False,rmsprop,0.001,16,50,12,10,2,0.7361889209249437,0.6117904186248779
lstm,1,128,0.2,0.1,relu,0.0,False,rmsprop,0.001,16,50,12,10,3,1.400613338791299,1.0966442823410034
lstm,1,128,0.2,0.1,relu,0.0,False,rmsprop,0.001,16,50,12,10,4,1.320226722955608,1.2815922498703003
lstm,1,128,0.2,0.1,relu,0.0,False,rmsprop,0.001,16,50,12,10,5,8.841638319693333,4.6660990715026855
rnn,1,32,0.1,0.2,relu,0.001,True,sgd,0.001,32,200,8,20,1,1.172168644036713,1.0827940702438354
rnn,1,32,0.1,0.2,relu,0.001,True,sgd,0.001,32,200,8,20,2,3.436280745240037,2.7460594177246094
rnn,1,32,0.1,0.2,relu,0.001,True,sgd,0.001,32,200,8,20,3,1.159842400532713,0.9883998036384583
rnn,1,32,0.1,0.2,relu,0.001,True,sgd,0.001,32,200,8,20,4,1.0149551530147654,0.9563375115394592
rnn,1,32,0.1,0.2,relu,0.001,True,sgd,0.001,32,200,8,20,5,9.19620521898503,4.754524230957031
lstm,2,128,0.3,0.2,relu,0.0001,False,rmsprop,0.001,16,200,4,5,1,5.567094769643709,5.549800395965576
lstm,2,128,0.3,0.2,relu,0.0001,False,rmsprop,0.001,16,200,4,5,2,3.6968832085228898,3.3657546043395996
lstm,2,128,0.3,0.2,relu,0.0001,False,rmsprop,0.001,16,200,4,5,3,1.8106191676252958,1.649971842765808
lstm,2,128,0.3,0.2,relu,0.0001,False,rmsprop,0.001,16,200,4,5,4,3.5741388364102527,3.5359396934509277
lstm,2,128,0.3,0.2,relu,0.0001,False,rmsprop,0.001,16,200,4,5,5,8.285366201370964,4.190269947052002
gru,1,64,0.0,0.0,tanh,0.0001,True,sgd,0.0005,16,200,12,20,1,0.7371780792061279,0.5167293548583984
gru,1,64,0.0,0.0,tanh,0.0001,True,sgd,0.0005,16,200,12,20,2,1.2986870940084936,1.1440800428390503
gru,1,64,0.0,0.0,tanh,0.0001,True,sgd,0.0005,16,200,12,20,3,3.7447661433015518,3.24678111076355
gru,1,64,0.0,0.0,tanh,0.0001,True,sgd,0.0005,16,200,12,20,4,1.192612084693334,1.1339505910873413
gru,1,64,0.0,0.0,tanh,0.0001,True,sgd,0.0005,16,200,12,20,5,9.082562988466037,4.733144760131836
gru,1,128,0.1,0.0,tanh,0.0,True,sgd,0.0005,16,100,4,20,1,0.7275868240142801,0.6363760828971863
gru,1,128,0.1,0.0,tanh,0.0,True,sgd,0.0005,16,100,4,20,2,0.9323444067388682,0.8343466520309448
gru,1,128,0.1,0.0,tanh,0.0,True,sgd,0.0005,16,100,4,20,3,1.151109092199019,1.0364489555358887
gru,1,128,0.1,0.0,tanh,0.0,True,sgd,0.0005,16,100,4,20,4,0.9471853635154096,0.8951169848442078
gru,1,128,0.1,0.0,tanh,0.0,True,sgd,0.0005,16,100,4,20,5,8.105974193578039,4.444012641906738
lstm,2,32,0.5,0.2,relu,0.0,True,rmsprop,0.0005,64,200,8,5,1,1.6029920943047993,1.5480841398239136
lstm,2,32,0.5,0.2,relu,0.0,True,rmsprop,0.0005,64,200,8,5,2,2.3072152451602777,1.9216011762619019
lstm,2,32,0.5,0.2,relu,0.0,True,rmsprop,0.0005,64,200,8,5,3,1.4913156568809476,1.2323282957077026
lstm,2,32,0.5,0.2,relu,0.0,True,rmsprop,0.0005,64,200,8,5,4,2.068018264667715,2.0335519313812256
lstm,2,32,0.5,0.2,relu,0.0,True,rmsprop,0.0005,64,200,8,5,5,8.627818213856134,4.483965873718262
rnn,2,16,0.3,0.1,relu,0.0,True,rmsprop,0.001,32,100,8,5,1,0.7093136865947256,0.6246687769889832
rnn,2,16,0.3,0.1,relu,0.0,True,rmsprop,0.001,32,100,8,5,2,2.557774909226199,2.3482985496520996
rnn,2,16,0.3,0.1,relu,0.0,True,rmsprop,0.001,32,100,8,5,3,3.718509313664295,3.1157302856445312
rnn,2,16,0.3,0.1,relu,0.0,True,rmsprop,0.001,32,100,8,5,4,0.33663276317921603,0.2917989492416382
rnn,2,16,0.3,0.1,relu,0.0,True,rmsprop,0.001,32,100,8,5,5,9.214969182990089,4.5299601554870605
gru,3,64,0.2,0.1,relu,0.001,True,rmsprop,0.001,64,50,8,20,1,0.9377855184017384,0.8170048594474792
gru,3,64,0.2,0.1,relu,0.001,True,rmsprop,0.001,64,50,8,20,2,0.7085728988187233,0.4791814386844635
gru,3,64,0.2,0.1,relu,0.001,True,rmsprop,0.001,64,50,8,20,3,3.664047273714032,3.0323081016540527
gru,3,64,0.2,0.1,relu,0.001,True,rmsprop,0.001,64,50,8,20,4,1.335935313797439,1.3041070699691772
gru,3,64,0.2,0.1,relu,0.001,True,rmsprop,0.001,64,50,8,20,5,8.488372029829799,4.499704360961914
lstm,3,16,0.5,0.1,relu,0.0,True,rmsprop,0.0001,32,50,12,10,1,23.045025084654252,23.02141571044922
lstm,3,16,0.5,0.1,relu,0.0,True,rmsprop,0.0001,32,50,12,10,2,30.077775972000904,30.0506534576416
lstm,3,16,0.5,0.1,relu,0.0,True,rmsprop,0.0001,32,50,12,10,3,7.537903691705651,7.418252468109131
lstm,3,16,0.5,0.1,relu,0.0,True,rmsprop,0.0001,32,50,12,10,4,22.924570872909076,22.922632217407227
lstm,3,16,0.5,0.1,relu,0.0,True,rmsprop,0.0001,32,50,12,10,5,28.33341507245409,26.73754119873047
lstm,3,32,0.2,0.2,tanh,0.0,True,sgd,0.001,16,200,8,20,1,1.5501955401225895,1.4780261516571045
lstm,3,32,0.2,0.2,tanh,0.0,True,sgd,0.001,16,200,8,20,2,1.5464364403071702,1.4305737018585205
lstm,3,32,0.2,0.2,tanh,0.0,True,sgd,0.001,16,200,8,20,3,1.0758016125892627,0.9047581553459167
lstm,3,32,0.2,0.2,tanh,0.0,True,sgd,0.001,16,200,8,20,4,0.9744614544306573,0.9098079204559326
lstm,3,32,0.2,0.2,tanh,0.0,True,sgd,0.001,16,200,8,20,5,8.438064217246453,4.8708977699279785
lstm,1,16,0.3,0.1,relu,0.001,True,rmsprop,0.0001,16,50,12,5,1,26.2326335317619,26.22234535217285
lstm,1,16,0.3,0.1,relu,0.001,True,rmsprop,0.0001,16,50,12,5,2,12.712082673521184,12.694393157958984
lstm,1,16,0.3,0.1,relu,0.001,True,rmsprop,0.0001,16,50,12,5,3,25.560961091742886,25.536958694458008
lstm,1,16,0.3,0.1,relu,0.001,True,rmsprop,0.0001,16,50,12,5,4,17.669626431879863,17.66748046875
lstm,1,16,0.3,0.1,relu,0.001,True,rmsprop,0.0001,16,50,12,5,5,16.1137760340701,14.651898384094238
rnn,1,16,0.2,0.2,relu,0.001,True,sgd,0.0005,16,100,12,20,1,2.759527607863489,2.545474052429199
rnn,1,16,0.2,0.2,relu,0.001,True,sgd,0.0005,16,100,12,20,2,3.4692734331984956,2.802189588546753
rnn,1,16,0.2,0.2,relu,0.001,True,sgd,0.0005,16,100,12,20,3,1.7580931714943755,1.5855094194412231
rnn,1,16,0.2,0.2,relu,0.001,True,sgd,0.0005,16,100,12,20,4,1.1104876888576893,1.0550457239151
rnn,1,16,0.2,0.2,relu,0.001,True,sgd,0.0005,16,100,12,20,5,8.489683734947587,4.527709007263184
gru,3,32,0.0,0.2,tanh,0.001,False,sgd,0.0001,32,50,4,5,1,23.53012945539187,23.527429580688477
gru,3,32,0.0,0.2,tanh,0.001,False,sgd,0.0001,32,50,4,5,2,25.12327395151692,25.103527069091797
gru,3,32,0.0,0.2,tanh,0.001,False,sgd,0.0001,32,50,4,5,3,18.180126465209632,17.94635772705078
gru,3,32,0.0,0.2,tanh,0.001,False,sgd,0.0001,32,50,4,5,4,19.04567889368831,19.042932510375977
gru,3,32,0.0,0.2,tanh,0.001,False,sgd,0.0001,32,50,4,5,5,13.855666428847801,12.817483901977539
gru,3,32,0.0,0.2,tanh,0.0001,True,adam,0.0001,32,200,12,20,1,10.504164460265308,10.470929145812988
gru,3,32,0.0,0.2,tanh,0.0001,True,adam,0.0001,32,200,12,20,2,15.13884460878264,15.129462242126465
